"","p0q0"
"12453",0.459
"12454",0.571
"12455",0.945
"12456",0.908
"12457",0.322
"12458",0.101
"12459",0.268
"12460",0.833
"12461",0.948
"12462",0.113
"12463",0.588
"12464",0.853
"12465",0.596
"12466",0.7
"12467",0.098
"12468",0.691
"12469",0.773
"12470",0.039
"12471",0.879
"12472",0.124
"12473",0.762
"12474",0.976
"12475",0.125
"12476",0.495
"12477",0.927
"12478",0.048
"12479",0.383
"12480",0.419
"12481",0.967
"12482",0.37
"12483",0.679
"12484",0.966
"12485",0.661
"12486",0.51
"12487",0.978
"12488",0.971
"12489",0.887
"12490",0.634
"12491",0.677
"12492",0.127
"12493",0.216
"12494",0.612
"12495",0.816
"12496",0.331
"12497",0.779
"12498",0.774
"12499",0.304
"12500",0.581
"12501",0.413
"12502",0.378
"12503",0.392
"12504",0.97
"12505",0.05
"12506",0.123
"12507",0.751
"12508",0.106
"12509",0.068
"12510",0.229
"12511",0.635
"12512",0.375
"12513",0.061
"12514",0.121
"12515",0.831
"12516",0.772
"12517",0.795
"12518",0.246
"12519",0.969
"12520",0.413
"12521",0.118
"12522",0.213
"12523",0.83
"12524",0.743
"12525",0.415
"12526",0.843
"12527",0.585
"12528",0.559
"12529",0.339
"12530",0.797
"12531",0.661
"12532",0.287
"12533",0.133
"12534",0.359
"12535",0.183
"12536",0.664
"12537",0.794
"12538",0.728
"12539",0.002
"12540",0.063
"12541",0.393
"12542",0.875
"12543",0.329
"12544",0.268
"12545",0.772
"12546",0.407
"12547",0.667
"12548",0.491
"12549",0.088
"12550",0.105
"12551",0.931
"12552",0.77
"12553",0.854
"12554",0.42
"12555",0.925
"12556",0.527
"12557",0.165
"12558",0.337
"12559",0.972
"12560",0.685
"12561",0.886
"12562",0.654
"12563",0.876
"12564",0.846
"12565",0.113
"12566",0.255
"12567",0.473
"12568",0.903
"12569",0.575
"12570",0.516
"12571",0.086
"12572",0.066
"12573",0.42
"12574",0.242
"12575",0.782
"12576",0.714
"12577",0.624
"12578",0.135
"12579",0.595
"12580",0.031
"12581",0.926
"12582",0.396
"12583",0.225
"12584",0.694
"12585",0.786
"12586",0.832
"12587",0.857
"12588",0.063
"12589",0.096
"12590",0.744
"12591",0.023
"12592",0.294
"12593",0.832
"12594",0.181
"12595",0.401
"12596",0.299
"12597",0.992
"12598",0.449
"12599",0.625
"12600",0.505
"12601",0.489
"12602",0.438
"12603",0.042
"12604",0.201
"12605",0.209
"12606",0.602
"12607",0.084
"12608",0.605
"12609",0.998
"12610",0.581
"12611",0.1
"12612",0.383
"12613",0.733
"12614",0.562
"12615",0.91
"12616",0.07
"12617",0.373
"12618",0.243
"12619",0.557
"12620",0.059
"12621",0.14
"12622",0.18
"12623",0.498
"12624",0.369
"12625",0.359
"12626",0.977
"12627",0.226
"12628",0.506
"12629",0.725
"12630",0.416
"12631",0.202
"12632",0.269
"12633",0.061
"12634",0.209
"12635",0.795
"12636",0.327
"12637",0.58
"12638",0.879
"12639",0.052
"12640",0.872
"12641",0.241
"12642",0.377
"12643",0.803
"12644",0.536
"12645",0.159
"12646",0.592
"12647",0.781
"12648",0.342
"12649",0.372
"12650",0.444
"12651",0.078
"12652",0.508
"12653",0.681
"12654",0.865
"12655",0.006
"12656",0.546
"12657",0.259
"12658",0.79
"12659",0.466
"12660",0.956
"12661",0.599
"12662",0.301
"12663",0.601
"12664",0.766
"12665",0.546
"12666",0.28
"12667",0.917
"12668",0.028
"12669",0.957
"12670",0.083
"12671",0.967
"12672",0.5
"12673",0.095
"12674",0.8
"12675",0.21
"12676",0.556
"12677",0.104
"12678",0.713
"12679",0.338
"12680",0.977
"12681",0.62
"12682",0.055
"12683",0.574
"12684",0.955
"12685",0.409
"12686",0.788
"12687",0.438
"12688",0.699
"12689",0.338
"12690",0.44
"12691",0.195
"12692",0.677
"12693",0.232
"12694",0.937
"12695",0.204
"12696",0.599
"12697",0.306
"12698",0.938
"12699",0.082
"12700",0.678
"12701",0.891
"12702",0.425
"12703",0.974
"12704",0.496
"12705",0.095
"12706",0.858
"12707",0.895
"12708",0.098
"12709",0.545
"12710",0.577
"12711",0.511
"12712",0.65
"12713",0.523
"12714",0.823
"12715",0.676
"12716",0.074
"12717",0.541
"12718",0.356
"12719",0.195
"12720",0.737
"12721",0.555
"12722",0.083
"12723",0.809
"12724",0.935
"12725",0.407
"12726",0.173
"12727",0.11
"12728",0.416
"12729",0.049
"12730",0.883
"12731",0.733
"12732",0.863
"12733",0.475
"12734",0.05
"12735",0.277
"12736",0.858
"12737",0.589
"12738",0.197
"12739",0.243
"12740",0.267
"12741",0.467
"12742",0.652
"12743",0.613
"12744",0.154
"12745",0.021
"12746",0.165
"12747",0.162
"12748",0.151
"12749",0.093
"12750",0.926
"12751",0.108
"12752",0.264
"12753",0.94
"12754",0.096
"12755",0.882
"12756",0.027
"12757",0.778
"12758",0.216
"12759",0.355
"12760",0.239
"12761",0.882
"12762",0.164
"12763",0.111
"12764",0.934
"12765",0.023
"12766",0.962
"12767",0.001
"12768",0.771
"12769",0.59
"12770",0.826
"12771",0.515
"12772",0.551
"12773",0.215
"12774",0.95
"12775",0.688
"12776",0.772
"12777",0.517
"12778",0.938
"12779",0.381
"12780",0.477
"12781",0.899
"12782",0.574
"12783",0.925
"12784",0.407
"12785",0.851
"12786",0.844
"12787",0.725
"12788",0.27
"12789",0.158
"12790",0.695
"12791",0.402
"12792",0.334
"12793",0.482
"12794",0.145
"12795",0.559
"12796",0.379
"12797",0.868
"12798",0.746
"12799",0.078
"12800",0.345
"12801",0.088
"12802",0.18
"12803",0.476
"12804",0.49
"12805",0.071
"12806",0.554
"12807",0.868
"12808",0.341
"12809",0.433
"12810",0.282
"12811",0.004
"12812",0.453
"12813",0.406
"12814",0.731
"12815",0.584
"12816",0.956
"12817",0.22
"12818",0.305
"12819",0.103
"12820",0.271
"12821",0.505
"12822",0.199
"12823",0.89
"12824",0.763
"12825",0.316
"12826",0.67
"12827",0.867
"12828",0.54
"12829",0.919
"12830",0.981
"12831",0.103
"12832",0.377
"12833",0.807
"12834",0.22
"12835",0.457
"12836",0.207
"12837",0.597
"12838",0.329
"12839",0.96
"12840",0.321
"12841",0.837
"12842",0.12
"12843",0.315
"12844",0.534
"12845",0.067
"12846",0.274
"12847",0.642
"12848",0.584
"12849",0.701
"12850",0.418
"12851",0.888
"12852",0.416
"12853",0.924
"12854",0.739
"12855",0.585
"12856",0.666
"12857",0.567
"12858",0.31
"12859",0.67
"12860",0.889
"12861",0.861
"12862",0.188
"12863",0.566
"12864",0.563
"12865",0.349
"12866",0.037
"12867",0.146
"12868",0.891
"12869",0.505
"12870",0.803
"12871",0.494
"12872",0.833
"12873",0.5
"12874",0.638
"12875",0.347
"12876",0.261
"12877",0.277
"12878",0.803
"12879",0.823
"12880",0.476
"12881",0.443
"12882",0.808
"12883",0.94
"12884",0.786
"12885",0.217
"12886",0.3
"12887",0.033
"12888",0.189
"12889",0.436
"12890",0.185
"12891",0.819
"12892",0.044
"12893",0.439
"12894",0.925
"12895",0.057
"12896",0.106
"12897",0.28
"12898",0.931
"12899",0.484
"12900",0.766
"12901",0.904
"12902",0.056
"12903",0.869
"12904",0.243
"12905",0.791
"12906",0.98
"12907",0.681
"12908",0.378
"12909",0.208
"12910",0.078
"12911",0.791
"12912",0.644
"12913",0.888
"12914",0.819
"12915",0.771
"12916",0.767
"12917",0.88
"12918",0.312
"12919",0.619
"12920",0.725
"12921",0.846
"12922",0.908
"12923",0.92
"12924",0.105
"12925",0.166
"12926",0.527
"12927",0.936
"12928",0.36
"12929",0.778
"12930",0.142
"12931",0.76
"12932",0.067
"12933",0.529
"12934",0.122
"12935",0.17
"12936",0.388
"12937",0.106
"12938",0.164
"12939",0.619
"12940",0.066
"12941",0.443
"12942",0.684
"12943",0.857
"12944",0.37
"12945",0.493
"12946",0.641
"12947",0.355
"12948",0.805
"12949",0.935
"12950",0.207
"12951",0.395
"12952",0.695
"12953",0.25
"12954",0.156
"12955",0.749
"12956",0.252
"12957",0.934
"12958",0.064
"12959",0.164
"12960",0.786
"12961",0.392
"12962",0.061
"12963",0.365
"12964",0.179
"12965",0.513
"12966",0.32
"12967",0.63
"12968",0.836
"12969",0.767
"12970",0.352
"12971",0.852
"12972",0.302
"12973",0.233
"12974",0.918
"12975",0.494
"12976",0.15
"12977",0.785
"12978",0.586
"12979",0.276
"12980",0.396
"12981",0.676
"12982",0.994
"12983",0.959
"12984",0.595
"12985",0.09
"12986",0.98
"12987",0.766
"12988",0.385
"12989",0.471
"12990",0.129
"12991",0.158
"12992",0.232
"12993",0.604
"12994",0.427
"12995",0.48
"12996",0.612
"12997",0.153
"12998",0.163
"12999",0.508
"13000",0.295
"13001",0.721
"13002",0.184
"13003",0.422
"13004",0.64
"13005",0.964
"13006",0.572
"13007",0.941
"13008",0.089
"13009",0.226
"13010",0.206
"13011",0.916
"13012",0.195
"13013",0.896
"13014",0.495
"13015",0.259
"13016",0.488
"13017",0.942
"13018",0.91
"13019",0.952
"13020",0.868
"13021",0.734
"13022",0.366
"13023",0.814
"13024",0.442
"13025",0.156
"13026",0.371
"13027",0.969
"13028",0.448
"13029",0.276
"13030",0.457
"13031",0.359
"13032",0.791
"13033",0.696
"13034",0.411
"13035",0.541
"13036",0.242
"13037",0.954
"13038",0.806
"13039",0.231
"13040",0.327
"13041",0.295
"13042",0.461
"13043",0.604
"13044",0.553
"13045",0.713
"13046",0.848
"13047",0.998
"13048",0.453
"13049",0.097
"13050",0.442
"13051",0.868
"13052",0.636
"13053",0.813
"13054",0.219
"13055",0.865
"13056",0.489
"13057",0.102
"13058",0.731
"13059",0.642
"13060",0.51
"13061",0.31
"13062",0.295
"13063",0.04
"13064",0.146
"13065",0.183
"13066",0.482
"13067",0.148
"13068",0.816
"13069",0.949
"13070",0.86
"13071",0.24
"13072",0.911
"13073",0.815
"13074",0.719
"13075",0.728
"13076",0.081
"13077",0.213
"13078",0.696
"13079",0.705
"13080",0.461
"13081",0.711
"13082",0.36
"13083",0.125
"13084",0.802
"13085",0.766
"13086",0.548
"13087",0.498
"13088",0.3
"13089",0.405
"13090",0.427
"13091",0.188
"13092",0.316
"13093",0.431
"13094",0.644
"13095",0.139
"13096",0.094
"13097",0.49
"13098",0.665
"13099",0.447
"13100",0.831
"13101",0.403
"13102",0.287
"13103",0.867
"13104",0.145
"13105",0.268
"13106",0.176
"13107",0.447
"13108",0.727
"13109",0.806
"13110",0.151
"13111",0.907
"13112",0.869
"13113",0.458
"13114",0.025
"13115",0.526
"13116",0.239
"13117",0.864
"13118",0.143
"13119",0.625
"13120",0.496
"13121",0.63
"13122",0.174
"13123",0.397
"13124",0.77
"13125",0.54
"13126",0.942
"13127",0.503
"13128",0.713
"13129",0.718
"13130",0.838
"13131",0.442
"13132",0.448
"13133",0.379
"13134",0.032
"13135",0.47
"13136",0.557
"13137",0.323
"13138",0.918
"13139",0.939
"13140",0.779
"13141",0.145
"13142",0.001
"13143",0.887
"13144",0.15
"13145",0.496
"13146",0.045
"13147",0.022
"13148",0.35
"13149",0.293
"13150",0.032
"13151",0.876
"13152",0.892
"13153",0.098
"13154",0.641
"13155",0.553
"13156",0.918
"13157",0.11
"13158",0.566
"13159",0.532
"13160",0.251
"13161",0.847
"13162",0.73
"13163",0.419
"13164",0.405
"13165",0.831
"13166",0.572
"13167",0.767
"13168",0.105
"13169",0.887
"13170",0.111
"13171",0.909
"13172",0.194
"13173",0.841
"13174",0.87
"13175",0.652
"13176",0.999
"13177",0.525
"13178",0.361
"13179",0.555
"13180",0.858
"13181",0.642
"13182",0.002
"13183",0.184
"13184",0.267
"13185",0.276
"13186",0.348
"13187",0.309
"13188",0.422
"13189",0.3
"13190",0.671
"13191",0.389
"13192",0.229
"13193",0.478
"13194",0.074
"13195",0.213
"13196",0.837
"13197",0.013
"13198",0.539
"13199",0.978
"13200",0.072
"13201",0.207
"13202",0.478
"13203",0.847
"13204",0.169
"13205",0.268
"13206",0.951
"13207",0.691
"13208",0.91
"13209",0.446
"13210",0.001
"13211",0.726
"13212",0.942
"13213",0.032
"13214",0.206
"13215",0.594
"13216",0.484
"13217",0.441
"13218",0.452
"13219",0.917
"13220",0.498
"13221",0.37
"13222",0.811
"13223",0.349
"13224",0.07
"13225",0.033
"13226",0.943
"13227",0.565
"13228",0.841
"13229",0.732
"13230",0.981
"13231",0.407
"13232",0.808
"13233",0.28
"13234",0.546
"13235",0.641
"13236",0.909
"13237",0.116
"13238",0.811
"13239",0.624
"13240",0.668
"13241",0.844
"13242",0.072
"13243",0.435
"13244",0.751
"13245",0.349
"13246",0.053
"13247",0.363
"13248",0.765
"13249",0.686
"13250",0.736
"13251",0.102
"13252",0.505
"13253",0.2
"13254",0.133
"13255",0.068
"13256",0.216
"13257",0.395
"13258",0.953
"13259",0.485
"13260",0.229
"13261",0.534
"13262",0.789
"13263",0.433
"13264",0.217
"13265",0.034
"13266",0.459
"13267",0.101
"13268",0.596
"13269",0.384
"13270",0.608
"13271",0.609
"13272",0.009
"13273",0.575
"13274",0.826
"13275",0.147
"13276",0.87
"13277",0.847
"13278",0.261
"13279",0.518
"13280",0.12
"13281",0.363
"13282",0.43
"13283",0.606
"13284",0.86
"13285",0.803
"13286",0.226
"13287",0.726
"13288",0.516
"13289",0.346
"13290",0.15
"13291",0.119
"13292",0.799
"13293",0.806
"13294",0.164
"13295",0.148
"13296",0.734
"13297",0.246
"13298",0.496
"13299",0.874
"13300",0.071
"13301",0.299
"13302",0.61
"13303",0.399
"13304",0.37
"13305",0.682
"13306",0.97
"13307",0.909
"13308",0.384
"13309",0.163
"13310",0.127
"13311",0.771
"13312",0.998
"13313",0.489
"13314",0.313
"13315",0.922
"13316",0.911
"13317",0.832
"13318",0.194
"13319",0.481
"13320",0.579
"13321",0.225
"13322",0.22
"13323",0.097
"13324",0.188
"13325",0.156
"13326",0.653
"13327",0.329
"13328",0.62
"13329",0.114
"13330",0.242
"13331",0.443
"13332",0.549
"13333",0.296
"13334",0.367
"13335",0.976
"13336",0.639
"13337",0.864
"13338",0.572
"13339",0.694
"13340",0.296
"13341",0.288
"13342",0.931
"13343",0.978
"13344",0.778
"13345",0.39
"13346",0.882
"13347",0.485
"13348",0.436
"13349",0.027
"13350",0.344
"13351",0.863
"13352",0.906
"13353",0.478
"13354",0.381
"13355",0.155
"13356",0.166
"13357",0.497
"13358",0.749
"13359",0.859
"13360",0.493
"13361",0.533
"13362",0.186
"13363",0.619
"13364",0.218
"13365",0.855
"13366",0.59
"13367",0.18
"13368",0.086
"13369",0.402
"13370",0.09
"13371",0.755
"13372",0.484
"13373",0.081
"13374",0.927
"13375",0.884
"13376",0.909
"13377",0.141
"13378",0.119
"13379",0.606
"13380",0.258
"13381",0.57
"13382",0.328
"13383",0.276
"13384",0.298
"13385",0.586
"13386",0.765
"13387",0.424
"13388",0.094
"13389",0.814
"13390",0.109
"13391",0.089
"13392",0.241
"13393",0.903
"13394",0.876
"13395",0.4
"13396",0.613
"13397",0.229
"13398",0.693
"13399",0.144
"13400",0.593
"13401",0.86
"13402",0.374
"13403",0.062
"13404",0.861
"13405",0.555
"13406",0.989
"13407",0.276
"13408",0.444
"13409",0.221
"13410",0.365
"13411",0.436
"13412",0.665
"13413",0.523
"13414",0.719
"13415",0.356
"13416",0.48
"13417",0.227
"13418",0.877
"13419",0.767
"13420",0.608
"13421",0.746
"13422",0.856
"13423",0.95
"13424",0.992
"13425",0.161
"13426",0.312
"13427",0.157
"13428",0.466
"13429",0.207
"13430",0.319
"13431",0.126
"13432",0.29
"13433",0.976
"13434",0.188
"13435",0.006
"13436",0.499
"13437",0.079
"13438",0.113
"13439",0.224
"13440",0.038
"13441",0.405
"13442",0.492
"13443",0.441
"13444",0.187
"13445",0.845
"13446",0.09
"13447",0.9
"13448",0.307
"13449",0.149
"13450",0.258
"13451",0.589
"13452",0.465
"13453",0.046
"13454",0.069
"13455",0.814
"13456",0.833
"13457",0.191
"13458",0.32
"13459",0.672
"13460",0.932
"13461",0.16
"13462",0.973
"13463",0.507
"13464",0.49
"13465",0.497
"13466",0.541
"13467",0.142
"13468",0.983
"13469",0.648
"13470",0.206
"13471",0.999
"13472",0.097
"13473",0.508
"13474",0.959
"13475",0.339
"13476",0.063
"13477",0.303
"13478",0.253
"13479",0.359
"13480",0.238
"13481",0.567
"13482",0.262
"13483",0.192
"13484",0.274
"13485",0.936
"13486",0.925
"13487",0.727
"13488",0.666
"13489",0.822
"13490",0.131
"13491",0.917
"13492",0.572
"13493",0.138
"13494",0.104
"13495",0.174
"13496",0.623
"13497",0.629
"13498",0.204
"13499",0.316
"13500",0.24
"13501",0.695
"13502",0.014
"13503",0.472
"13504",0.188
"13505",0.76
"13506",0.057
"13507",0.054
"13508",0.192
"13509",0.759
"13510",0.557
"13511",0.032
"13512",0.654
"13513",0.493
"13514",0.237
"13515",0.681
"13516",0.06
"13517",0.213
"13518",0.767
"13519",0.933
"13520",0.596
"13521",0.586
"13522",0.841
"13523",0.054
"13524",0.455
"13525",0.941
"13526",0.516
"13527",0.622
"13528",0.393
"13529",0.391
"13530",0.989
"13531",0.766
"13532",0.402
"13533",0.106
"13534",0.144
"13535",0.501
"13536",0.737
"13537",0.611
"13538",0.976
"13539",0.002
"13540",0.042
"13541",0.341
"13542",0.88
"13543",0.245
"13544",0.462
"13545",0.639
"13546",0.408
"13547",0.867
"13548",0.421
"13549",0.559
"13550",0
"13551",0.211
"13552",0.951
"13553",0.469
"13554",0.857
"13555",0.156
"13556",0.607
"13557",0.157
"13558",0.699
"13559",0.006
"13560",0.033
"13561",0.397
"13562",0.288
"13563",0.722
"13564",0.245
"13565",0.607
"13566",0.447
"13567",0.147
"13568",0.603
"13569",0.32
"13570",0.193
"13571",0.871
"13572",0.813
"13573",0.77
"13574",0.639
"13575",0.705
"13576",0.61
"13577",0.374
"13578",0.904
"13579",0.479
"13580",0.427
"13581",0.133
"13582",0.464
"13583",0.516
"13584",0.114
"13585",0.657
"13586",0.286
"13587",0.522
"13588",0.447
"13589",0.585
"13590",0.631
"13591",0.008
"13592",0.121
"13593",0.613
"13594",0.759
"13595",0.372
"13596",0.724
"13597",0.104
"13598",0.142
"13599",0.382
"13600",0.411
"13601",0.575
"13602",0.725
"13603",0.17
"13604",0.365
"13605",0.509
"13606",0.651
"13607",0.119
"13608",0.502
"13609",0.14
"13610",0.105
"13611",0.965
"13612",0.248
"13613",0.781
"13614",0.818
"13615",0.057
"13616",0.882
"13617",0.406
"13618",0.023
"13619",0.552
"13620",0.978
"13621",0.379
"13622",0.586
"13623",0.863
"13624",0.534
"13625",0.988
"13626",0.828
"13627",0.281
"13628",0.65
"13629",0.801
"13630",0.765
"13631",0.868
"13632",0.745
"13633",0.658
"13634",0.436
"13635",0.681
"13636",0.503
"13637",0.89
"13638",0.837
"13639",0.548
"13640",0.479
"13641",0.024
"13642",0.428
"13643",0.673
"13644",0.536
"13645",0.099
"13646",0.572
"13647",0.27
"13648",0.605
"13649",0.405
"13650",0.264
"13651",0.017
"13652",0.495
"13653",0.427
"13654",0.307
"13655",0.812
"13656",0.044
"13657",0.267
"13658",0.541
"13659",0.069
"13660",0.832
"13661",0.381
"13662",0.236
"13663",0.283
"13664",0.809
"13665",0.622
"13666",0.28
"13667",0.267
"13668",0.864
"13669",0.242
"13670",0.382
"13671",0.64
"13672",0.255
"13673",0.69
"13674",0.853
"13675",0.874
"13676",0.152
"13677",0.857
"13678",0.134
"13679",0.256
"13680",0.415
"13681",0.817
"13682",0.172
"13683",0.093
"13684",0.803
"13685",0.564
"13686",0.401
"13687",0.023
"13688",0.016
"13689",0.657
"13690",0.635
"13691",0.142
"13692",0.371
"13693",0.471
"13694",0.24
"13695",0.608
"13696",0.598
"13697",0.067
"13698",0.827
"13699",0.815
"13700",0.821
"13701",0.864
"13702",0.446
"13703",0.609
"13704",0.761
"13705",0.108
"13706",0.238
"13707",0.069
"13708",0.111
"13709",0.066
"13710",0.924
"13711",0.328
"13712",0.905
"13713",0.457
"13714",0.437
"13715",0.638
"13716",0.896
"13717",0.787
"13718",0.69
"13719",0.302
"13720",0.936
"13721",0.865
"13722",0.485
"13723",0.356
"13724",0.604
"13725",0.067
"13726",0.566
"13727",0.762
