"","p0q0"
"27782",0.225
"27783",0.224
"27784",0.251
"27785",0.234
"27786",0.23
"27787",0.268
"27788",0.248
"27789",0.242
"27790",0.238
"27791",0.223
"27792",0.289
"27793",0.223
"27794",0.238
"27795",0.25
"27796",0.332
"27797",0.248
"27798",0.207
"27799",0.217
"27800",0.248
"27801",0.227
"27802",0.274
"27803",0.26
"27804",0.279
"27805",0.252
"27806",0.223
"27807",0.17
"27808",0.235
"27809",0.21
"27810",0.209
"27811",0.217
"27812",0.23
"27813",0.192
"27814",0.228
"27815",0.253
"27816",0.159
"27817",0.233
"27818",0.214
"27819",0.244
"27820",0.111
"27821",0.125
"27822",0.153
"27823",0.132
"27824",0.113
"27825",0.112
"27826",0.121
"27827",0.124
"27828",0.11
"27829",0.176
"27830",0.137
"27831",0.106
"27832",0.123
"27833",0.112
"27834",0.117
"27835",0.111
"27836",0.12
"27837",0.131
"27838",0.119
"27839",0.126
"27840",0.139
"27841",0.126
"27842",0.118
"27843",0.119
"27844",0.138
"27845",0.114
"27846",0.112
"27847",0.137
"27848",0.14
"27849",0.146
"27850",0.127
"27851",0.119
"27852",0.146
"27853",0.106
"27854",0.126
"27855",0.128
"27856",0.136
"27857",0.126
"27858",0.09
"27859",0.122
"27860",0.106
"27861",0.113
"27862",0.134
"27863",0.124
"27864",0.164
"27865",0.143
"27866",0.108
"27867",0.062
"27868",0.105
"27869",0.109
"27870",0.107
"27871",0.107
"27872",0.116
"27873",0.11
"27874",0.11
"27875",0.116
"27876",0.096
"27877",0.12
"27878",0.1
"27879",0.132
"27880",0.203
"27881",0.196
"27882",0.235
"27883",0.204
"27884",0.202
"27885",0.2
"27886",0.218
"27887",0.216
"27888",0.22
"27889",0.257
"27890",0.239
"27891",0.185
"27892",0.206
"27893",0.197
"27894",0.191
"27895",0.203
"27896",0.209
"27897",0.213
"27898",0.226
"27899",0.22
"27900",0.233
"27901",0.207
"27902",0.195
"27903",0.202
"27904",0.227
"27905",0.202
"27906",0.206
"27907",0.226
"27908",0.24
"27909",0.218
"27910",0.207
"27911",0.196
"27912",0.243
"27913",0.198
"27914",0.21
"27915",0.217
"27916",0.213
"27917",0.213
"27918",0.174
"27919",0.197
"27920",0.201
"27921",0.189
"27922",0.233
"27923",0.209
"27924",0.247
"27925",0.223
"27926",0.197
"27927",0.14
"27928",0.201
"27929",0.189
"27930",0.179
"27931",0.183
"27932",0.208
"27933",0.173
"27934",0.198
"27935",0.213
"27936",0.139
"27937",0.203
"27938",0.184
"27939",0.208
"27940",0.525
"27941",0.476
"27942",0.539
"27943",0.537
"27944",0.543
"27945",0.511
"27946",0.562
"27947",0.613
"27948",0.569
"27949",0.575
"27950",0.598
"27951",0.499
"27952",0.584
"27953",0.573
"27954",0.509
"27955",0.563
"27956",0.572
"27957",0.52
"27958",0.581
"27959",0.543
"27960",0.583
"27961",0.556
"27962",0.49
"27963",0.491
"27964",0.543
"27965",0.581
"27966",0.502
"27967",0.566
"27968",0.532
"27969",0.548
"27970",0.534
"27971",0.5
"27972",0.563
"27973",0.588
"27974",0.544
"27975",0.573
"27976",0.617
"27977",0.566
"27978",0.514
"27979",0.523
"27980",0.549
"27981",0.559
"27982",0.566
"27983",0.557
"27984",0.535
"27985",0.525
"27986",0.544
"27987",0.445
"27988",0.547
"27989",0.473
"27990",0.504
"27991",0.507
"27992",0.516
"27993",0.451
"27994",0.548
"27995",0.533
"27996",0.375
"27997",0.525
"27998",0.517
"27999",0.495
"28000",0.505
"28001",0.469
"28002",0.507
"28003",0.574
"28004",0.518
"28005",0.477
"28006",0.579
"28007",0.815
"28008",0.607
"28009",0.576
"28010",0.639
"28011",0.543
"28012",0.616
"28013",0.605
"28014",0.518
"28015",0.578
"28016",0.55
"28017",0.546
"28018",0.608
"28019",0.557
"28020",0.619
"28021",0.492
"28022",0.51
"28023",0.543
"28024",0.534
"28025",0.6
"28026",0.518
"28027",0.605
"28028",0.522
"28029",0.579
"28030",0.541
"28031",0.488
"28032",0.566
"28033",0.607
"28034",0.544
"28035",0.561
"28036",0.638
"28037",0.544
"28038",0.649
"28039",0.538
"28040",0.536
"28041",0.538
"28042",0.534
"28043",0.54
"28044",0.496
"28045",0.537
"28046",0.548
"28047",0.49
"28048",0.542
"28049",0.46
"28050",0.52
"28051",0.491
"28052",0.491
"28053",0.452
"28054",0.546
"28055",0.49
"28056",0.515
"28057",0.514
"28058",0.52
"28059",0.497
"28060",0.213
"28061",0.187
"28062",0.227
"28063",0.199
"28064",0.173
"28065",0.22
"28066",0.216
"28067",0.204
"28068",0.225
"28069",0.221
"28070",0.229
"28071",0.219
"28072",0.302
"28073",0.182
"28074",0.191
"28075",0.265
"28076",0.178
"28077",0.188
"28078",0.208
"28079",0.244
"28080",0.214
"28081",0.223
"28082",0.224
"28083",0.183
"28084",0.224
"28085",0.186
"28086",0.234
"28087",0.303
"28088",0.24
"28089",0.2
"28090",0.221
"28091",0.218
"28092",0.175
"28093",0.176
"28094",0.22
"28095",0.208
"28096",0.163
"28097",0.182
"28098",0.191
"28099",0.209
"28100",0.213
"28101",0.179
"28102",0.194
"28103",0.281
"28104",0.215
"28105",0.208
"28106",0.211
"28107",0.221
"28108",0.184
"28109",0.2
"28110",0.182
"28111",0.202
"28112",0.196
"28113",0.195
"28114",0.217
"28115",0.205
"28116",0.234
"28117",0.184
"28118",0.215
"28119",0.216
"28120",0.272
"28121",0.236
"28122",0.269
"28123",0.255
"28124",0.23
"28125",0.267
"28126",0.278
"28127",0.257
"28128",0.275
"28129",0.297
"28130",0.264
"28131",0.27
"28132",0.394
"28133",0.242
"28134",0.249
"28135",0.347
"28136",0.235
"28137",0.227
"28138",0.275
"28139",0.313
"28140",0.272
"28141",0.275
"28142",0.278
"28143",0.222
"28144",0.293
"28145",0.238
"28146",0.273
"28147",0.351
"28148",0.29
"28149",0.248
"28150",0.277
"28151",0.266
"28152",0.217
"28153",0.242
"28154",0.247
"28155",0.249
"28156",0.244
"28157",0.253
"28158",0.243
"28159",0.264
"28160",0.268
"28161",0.229
"28162",0.243
"28163",0.406
"28164",0.264
"28165",0.251
"28166",0.245
"28167",0.274
"28168",0.245
"28169",0.245
"28170",0.247
"28171",0.247
"28172",0.248
"28173",0.234
"28174",0.272
"28175",0.256
"28176",0.294
"28177",0.226
"28178",0.265
"28179",0.278
"28180",0.326
"28181",0.283
"28182",0.313
"28183",0.305
"28184",0.278
"28185",0.321
"28186",0.327
"28187",0.307
"28188",0.309
"28189",0.348
"28190",0.314
"28191",0.325
"28192",0.457
"28193",0.289
"28194",0.299
"28195",0.442
"28196",0.278
"28197",0.26
"28198",0.314
"28199",0.396
"28200",0.315
"28201",0.337
"28202",0.336
"28203",0.268
"28204",0.344
"28205",0.282
"28206",0.3
"28207",0.416
"28208",0.345
"28209",0.292
"28210",0.319
"28211",0.319
"28212",0.26
"28213",0.302
"28214",0.289
"28215",0.296
"28216",0.312
"28217",0.304
"28218",0.29
"28219",0.313
"28220",0.312
"28221",0.272
"28222",0.278
"28223",0.502
"28224",0.307
"28225",0.284
"28226",0.27
"28227",0.324
"28228",0.278
"28229",0.296
"28230",0.289
"28231",0.304
"28232",0.293
"28233",0.28
"28234",0.312
"28235",0.294
"28236",0.33
"28237",0.27
"28238",0.315
"28239",0.343
"28240",0.405
"28241",0.335
"28242",0.354
"28243",0.355
"28244",0.323
"28245",0.369
"28246",0.393
"28247",0.372
"28248",0.349
"28249",0.4
"28250",0.396
"28251",0.38
"28252",0.491
"28253",0.326
"28254",0.37
"28255",0.589
"28256",0.331
"28257",0.325
"28258",0.343
"28259",0.461
"28260",0.361
"28261",0.398
"28262",0.399
"28263",0.34
"28264",0.435
"28265",0.369
"28266",0.352
"28267",0.487
"28268",0.4
"28269",0.373
"28270",0.389
"28271",0.379
"28272",0.307
"28273",0.348
"28274",0.358
"28275",0.351
"28276",0.437
"28277",0.382
"28278",0.344
"28279",0.37
"28280",0.379
"28281",0.335
"28282",0.336
"28283",0.559
"28284",0.369
"28285",0.373
"28286",0.319
"28287",0.387
"28288",0.341
"28289",0.338
"28290",0.347
"28291",0.357
"28292",0.349
"28293",0.324
"28294",0.36
"28295",0.546
"28296",0.375
"28297",0.322
"28298",0.395
"28299",0.465
"28300",0.19
"28301",0.162
"28302",0.205
"28303",0.174
"28304",0.152
"28305",0.2
"28306",0.189
"28307",0.183
"28308",0.204
"28309",0.19
"28310",0.196
"28311",0.195
"28312",0.272
"28313",0.162
"28314",0.168
"28315",0.21
"28316",0.155
"28317",0.168
"28318",0.168
"28319",0.194
"28320",0.188
"28321",0.205
"28322",0.195
"28323",0.165
"28324",0.201
"28325",0.162
"28326",0.213
"28327",0.283
"28328",0.22
"28329",0.174
"28330",0.193
"28331",0.196
"28332",0.142
"28333",0.153
"28334",0.187
"28335",0.183
"28336",0.145
"28337",0.154
"28338",0.169
"28339",0.19
"28340",0.189
"28341",0.156
"28342",0.176
"28343",0.229
"28344",0.188
"28345",0.187
"28346",0.191
"28347",0.199
"28348",0.162
"28349",0.172
"28350",0.157
"28351",0.18
"28352",0.176
"28353",0.175
"28354",0.198
"28355",0.182
"28356",0.206
"28357",0.163
"28358",0.191
"28359",0.181
"28360",0.103
"28361",0.089
"28362",0.122
"28363",0.091
"28364",0.094
"28365",0.112
"28366",0.1
"28367",0.103
"28368",0.129
"28369",0.11
"28370",0.088
"28371",0.111
"28372",0.175
"28373",0.086
"28374",0.087
"28375",0.102
"28376",0.093
"28377",0.088
"28378",0.1
"28379",0.073
"28380",0.104
"28381",0.117
"28382",0.104
"28383",0.087
"28384",0.104
"28385",0.089
"28386",0.134
"28387",0.204
"28388",0.127
"28389",0.09
"28390",0.1
"28391",0.117
"28392",0.078
"28393",0.094
"28394",0.085
"28395",0.098
"28396",0.089
"28397",0.081
"28398",0.088
"28399",0.1
"28400",0.097
"28401",0.079
"28402",0.101
"28403",0.104
"28404",0.094
"28405",0.094
"28406",0.131
"28407",0.111
"28408",0.082
"28409",0.085
"28410",0.098
"28411",0.107
"28412",0.093
"28413",0.089
"28414",0.114
"28415",0.1
"28416",0.121
"28417",0.092
"28418",0.097
"28419",0.103
"28420",0.153
"28421",0.138
"28422",0.179
"28423",0.144
"28424",0.134
"28425",0.174
"28426",0.152
"28427",0.159
"28428",0.178
"28429",0.159
"28430",0.143
"28431",0.167
"28432",0.236
"28433",0.137
"28434",0.138
"28435",0.155
"28436",0.133
"28437",0.139
"28438",0.144
"28439",0.127
"28440",0.159
"28441",0.169
"28442",0.164
"28443",0.133
"28444",0.167
"28445",0.14
"28446",0.184
"28447",0.258
"28448",0.191
"28449",0.142
"28450",0.159
"28451",0.166
"28452",0.119
"28453",0.136
"28454",0.149
"28455",0.152
"28456",0.128
"28457",0.129
"28458",0.146
"28459",0.155
"28460",0.153
"28461",0.129
"28462",0.157
"28463",0.158
"28464",0.158
"28465",0.148
"28466",0.169
"28467",0.165
"28468",0.131
"28469",0.139
"28470",0.133
"28471",0.155
"28472",0.143
"28473",0.146
"28474",0.169
"28475",0.152
"28476",0.171
"28477",0.137
"28478",0.158
"28479",0.149
"28480",0.377
"28481",0.322
"28482",0.343
"28483",0.348
"28484",0.307
"28485",0.362
"28486",0.371
"28487",0.36
"28488",0.339
"28489",0.395
"28490",0.363
"28491",0.376
"28492",0.496
"28493",0.318
"28494",0.351
"28495",0.51
"28496",0.314
"28497",0.306
"28498",0.345
"28499",0.464
"28500",0.348
"28501",0.392
"28502",0.38
"28503",0.317
"28504",0.416
"28505",0.339
"28506",0.36
"28507",0.461
"28508",0.387
"28509",0.342
"28510",0.375
"28511",0.356
"28512",0.305
"28513",0.337
"28514",0.342
"28515",0.345
"28516",0.381
"28517",0.366
"28518",0.329
"28519",0.36
"28520",0.36
"28521",0.319
"28522",0.323
"28523",0.538
"28524",0.351
"28525",0.328
"28526",0.304
"28527",0.359
"28528",0.318
"28529",0.324
"28530",0.322
"28531",0.344
"28532",0.32
"28533",0.316
"28534",0.347
"28535",0.397
"28536",0.357
"28537",0.316
"28538",0.355
"28539",0.46
"28540",0.384
"28541",0.313
"28542",0.328
"28543",0.341
"28544",0.317
"28545",0.345
"28546",0.391
"28547",0.367
"28548",0.32
"28549",0.375
"28550",0.403
"28551",0.35
"28552",0.475
"28553",0.33
"28554",0.369
"28555",0.566
"28556",0.315
"28557",0.313
"28558",0.32
"28559",0.432
"28560",0.356
"28561",0.376
"28562",0.388
"28563",0.339
"28564",0.433
"28565",0.358
"28566",0.333
"28567",0.495
"28568",0.387
"28569",0.39
"28570",0.376
"28571",0.379
"28572",0.297
"28573",0.337
"28574",0.339
"28575",0.348
"28576",0.434
"28577",0.362
"28578",0.33
"28579",0.362
"28580",0.381
"28581",0.333
"28582",0.32
"28583",0.559
"28584",0.332
"28585",0.373
"28586",0.316
"28587",0.389
"28588",0.342
"28589",0.337
"28590",0.341
"28591",0.334
"28592",0.331
"28593",0.302
"28594",0.343
"28595",0.514
"28596",0.377
"28597",0.307
"28598",0.396
"28599",0.452
"28600",0.424
"28601",0.406
"28602",0.49
"28603",0.42
"28604",0.473
"28605",0.5
"28606",0.445
"28607",0.445
"28608",0.607
"28609",0.437
"28610",0.531
"28611",0.413
"28612",0.454
"28613",0.495
"28614",0.444
"28615",0.437
"28616",0.437
"28617",0.767
"28618",0.592
"28619",0.43
"28620",0.471
"28621",0.466
"28622",0.431
"28623",0.48
"28624",0.379
"28625",0.473
"28626",0.407
"28627",0.448
"28628",0.479
"28629",0.414
"28630",0.488
"28631",0.421
"28632",0.399
"28633",0.42
"28634",0.426
"28635",0.476
"28636",0.444
"28637",0.503
"28638",0.412
"28639",0.483
"28640",0.439
"28641",0.412
"28642",0.44
"28643",0.412
"28644",0.426
"28645",0.454
"28646",0.443
"28647",0.452
"28648",0.418
"28649",0.393
"28650",0.357
"28651",0.395
"28652",0.393
"28653",0.395
"28654",0.427
"28655",0.421
"28656",0.44
"28657",0.453
"28658",0.514
"28659",0.554
"28660",0.65
"28661",0.557
"28662",0.61
"28663",0.579
"28664",0.61
"28665",0.594
"28666",0.646
"28667",0.611
"28668",0.642
"28669",0.536
"28670",0.559
"28671",0.657
"28672",0.565
"28673",0.581
"28674",0.5
"28675",0.785
"28676",0.811
"28677",0.566
"28678",0.575
"28679",0.536
"28680",0.56
"28681",0.588
"28682",0.542
"28683",0.584
"28684",0.48
"28685",0.57
"28686",0.638
"28687",0.507
"28688",0.612
"28689",0.553
"28690",0.492
"28691",0.529
"28692",0.568
"28693",0.585
"28694",0.562
"28695",0.574
"28696",0.53
"28697",0.529
"28698",0.575
"28699",0.538
"28700",0.626
"28701",0.475
"28702",0.55
"28703",0.563
"28704",0.576
"28705",0.568
"28706",0.508
"28707",0.508
"28708",0.412
"28709",0.483
"28710",0.522
"28711",0.524
"28712",0.574
"28713",0.567
"28714",0.578
"28715",0.576
"28716",0.507
"28717",0.559
"28718",0.638
"28719",0.552
"28720",0.613
"28721",0.584
"28722",0.625
"28723",0.594
"28724",0.664
"28725",0.621
"28726",0.662
"28727",0.531
"28728",0.552
"28729",0.652
"28730",0.545
"28731",0.576
"28732",0.498
"28733",0.773
"28734",0.813
"28735",0.553
"28736",0.559
"28737",0.532
"28738",0.546
"28739",0.603
"28740",0.534
"28741",0.562
"28742",0.501
"28743",0.606
"28744",0.633
"28745",0.507
"28746",0.611
"28747",0.543
"28748",0.517
"28749",0.534
"28750",0.55
"28751",0.569
"28752",0.56
"28753",0.553
"28754",0.538
"28755",0.512
"28756",0.58
"28757",0.515
"28758",0.638
"28759",0.48
"28760",0.534
"28761",0.613
"28762",0.544
"28763",0.566
"28764",0.564
"28765",0.498
"28766",0.53
"28767",0.413
"28768",0.498
"28769",0.517
"28770",0.524
"28771",0.578
"28772",0.573
"28773",0.606
"28774",0.566
"28775",0.433
"28776",0.444
"28777",0.529
"28778",0.438
"28779",0.506
"28780",0.498
"28781",0.495
"28782",0.485
"28783",0.542
"28784",0.494
"28785",0.527
"28786",0.433
"28787",0.466
"28788",0.531
"28789",0.474
"28790",0.459
"28791",0.447
"28792",0.719
"28793",0.738
"28794",0.453
"28795",0.483
"28796",0.476
"28797",0.456
"28798",0.486
"28799",0.44
"28800",0.486
"28801",0.411
"28802",0.466
"28803",0.501
"28804",0.438
"28805",0.519
"28806",0.452
"28807",0.427
"28808",0.432
"28809",0.46
"28810",0.504
"28811",0.471
"28812",0.516
"28813",0.444
"28814",0.483
"28815",0.476
"28816",0.46
"28817",0.497
"28818",0.426
"28819",0.455
"28820",0.472
"28821",0.488
"28822",0.469
"28823",0.421
"28824",0.414
"28825",0.358
"28826",0.407
"28827",0.425
"28828",0.415
"28829",0.463
"28830",0.478
"28831",0.466
"28832",0.483
"28833",0.406
"28834",0.39
"28835",0.458
"28836",0.401
"28837",0.457
"28838",0.472
"28839",0.425
"28840",0.428
"28841",0.58
"28842",0.418
"28843",0.511
"28844",0.39
"28845",0.427
"28846",0.467
"28847",0.421
"28848",0.406
"28849",0.409
"28850",0.707
"28851",0.554
"28852",0.408
"28853",0.448
"28854",0.428
"28855",0.403
"28856",0.452
"28857",0.357
"28858",0.451
"28859",0.393
"28860",0.416
"28861",0.44
"28862",0.4
"28863",0.461
"28864",0.4
"28865",0.379
"28866",0.387
"28867",0.414
"28868",0.455
"28869",0.416
"28870",0.469
"28871",0.387
"28872",0.463
"28873",0.421
"28874",0.376
"28875",0.413
"28876",0.392
"28877",0.408
"28878",0.427
"28879",0.407
"28880",0.409
"28881",0.395
"28882",0.367
"28883",0.341
"28884",0.362
"28885",0.358
"28886",0.368
"28887",0.402
"28888",0.39
"28889",0.403
"28890",0.425
"28891",0.286
"28892",0.283
"28893",0.32
"28894",0.275
"28895",0.32
"28896",0.331
"28897",0.283
"28898",0.291
"28899",0.389
"28900",0.313
"28901",0.341
"28902",0.292
"28903",0.307
"28904",0.325
"28905",0.306
"28906",0.274
"28907",0.28
"28908",0.468
"28909",0.431
"28910",0.281
"28911",0.304
"28912",0.307
"28913",0.284
"28914",0.312
"28915",0.24
"28916",0.316
"28917",0.277
"28918",0.298
"28919",0.303
"28920",0.277
"28921",0.326
"28922",0.277
"28923",0.272
"28924",0.264
"28925",0.287
"28926",0.303
"28927",0.304
"28928",0.318
"28929",0.274
"28930",0.344
"28931",0.306
"28932",0.266
"28933",0.299
"28934",0.283
"28935",0.285
"28936",0.292
"28937",0.284
"28938",0.304
"28939",0.281
"28940",0.259
"28941",0.247
"28942",0.248
"28943",0.245
"28944",0.252
"28945",0.265
"28946",0.265
"28947",0.28
"28948",0.303
"28949",0.202
"28950",0.195
"28951",0.232
"28952",0.177
"28953",0.229
"28954",0.236
"28955",0.206
"28956",0.204
"28957",0.265
"28958",0.227
"28959",0.24
"28960",0.197
"28961",0.208
"28962",0.235
"28963",0.215
"28964",0.184
"28965",0.21
"28966",0.292
"28967",0.347
"28968",0.203
"28969",0.228
"28970",0.228
"28971",0.221
"28972",0.223
"28973",0.176
"28974",0.226
"28975",0.197
"28976",0.224
"28977",0.221
"28978",0.205
"28979",0.245
"28980",0.187
"28981",0.205
"28982",0.183
"28983",0.214
"28984",0.214
"28985",0.219
"28986",0.234
"28987",0.183
"28988",0.275
"28989",0.21
"28990",0.193
"28991",0.209
"28992",0.21
"28993",0.22
"28994",0.209
"28995",0.206
"28996",0.227
"28997",0.198
"28998",0.18
"28999",0.179
"29000",0.18
"29001",0.18
"29002",0.185
"29003",0.182
"29004",0.189
"29005",0.2
"29006",0.217
"29007",0.098
"29008",0.102
"29009",0.123
"29010",0.084
"29011",0.11
"29012",0.119
"29013",0.097
"29014",0.109
"29015",0.102
"29016",0.118
"29017",0.117
"29018",0.107
"29019",0.117
"29020",0.108
"29021",0.095
"29022",0.08
"29023",0.079
"29024",0.125
"29025",0.267
"29026",0.092
"29027",0.106
"29028",0.118
"29029",0.114
"29030",0.105
"29031",0.075
"29032",0.108
"29033",0.09
"29034",0.113
"29035",0.101
"29036",0.099
"29037",0.12
"29038",0.098
"29039",0.097
"29040",0.086
"29041",0.115
"29042",0.108
"29043",0.104
"29044",0.124
"29045",0.093
"29046",0.137
"29047",0.097
"29048",0.092
"29049",0.105
"29050",0.11
"29051",0.11
"29052",0.093
"29053",0.104
"29054",0.105
"29055",0.097
"29056",0.094
"29057",0.086
